"workerid","rt","trial_type","trial_num","name","response","gender","endpoint_high","negation","endpoint_low","sentence_type","adjective","referent","positive","superlative_endpoints","slider_position","antonym"
5,11440,"four_sliders",2,"David",0.94,"male","most undefined","morphological","most undefined","positive","intelligent","person","intelligent",0,4,"unintelligent"
5,22198,"four_sliders",3,"Charles",0.88,"male","most undefined","morphological","most undefined","positive","educated","person","educated",0,1,"uneducated"
5,22198,"four_sliders",3,"Monica",0.66,"female","most undefined","morphological","most undefined","neg_antonym","not uneducated","person","educated",0,2,"uneducated"
5,22198,"four_sliders",3,"Sophia",0.3,"female","most undefined","morphological","most undefined","neg_positive","not educated","person","educated",0,3,"uneducated"
5,22198,"four_sliders",3,"Claire",0.08,"female","most undefined","morphological","most undefined","antonym","uneducated","person","educated",0,4,"uneducated"
5,9788,"four_sliders",4,"Alexander",0.88,"male","most undefined","morphological","most undefined","positive","attractive","person","attractive",0,1,"unattractive"
5,9788,"four_sliders",4,"Melinda",0.42,"female","most undefined","morphological","most undefined","neg_positive","not attractive","person","attractive",0,2,"unattractive"
5,9788,"four_sliders",4,"Emma",0.13,"female","most undefined","morphological","most undefined","antonym","unattractive","person","attractive",0,3,"unattractive"
5,9788,"four_sliders",4,"Michelle",0.65,"female","most undefined","morphological","most undefined","neg_antonym","not unattractive","person","attractive",0,4,"unattractive"
5,10015,"four_sliders",5,"Stephen",0.87,"male","most undefined","morphological","most undefined","positive","happy","person","happy",0,1,"unhappy"
5,10015,"four_sliders",5,"Jeremy",0.3,"male","most undefined","morphological","most undefined","neg_positive","not happy","person","happy",0,2,"unhappy"
5,10015,"four_sliders",5,"Jennifer",0.01,"female","most undefined","morphological","most undefined","antonym","unhappy","person","happy",0,3,"unhappy"
5,10015,"four_sliders",5,"Laura",0.64,"female","most undefined","morphological","most undefined","neg_antonym","not unhappy","person","happy",0,4,"unhappy"
5,11614,"four_sliders",6,"Stephanie",0.89,"female","most undefined","morphological","most undefined","positive","friendly","person","friendly",0,1,"unfriendly"
5,11614,"four_sliders",6,"Cameron",0.06,"male","most undefined","morphological","most undefined","antonym","unfriendly","person","friendly",0,2,"unfriendly"
5,11614,"four_sliders",6,"John",0.39,"male","most undefined","morphological","most undefined","neg_antonym","not unfriendly","person","friendly",0,3,"unfriendly"
5,11614,"four_sliders",6,"Sasha",0.14,"female","most undefined","morphological","most undefined","neg_positive","not friendly","person","friendly",0,4,"unfriendly"
5,16571,"four_sliders",7,"Angela",0.57,"female","most undefined","morphological","most undefined","neg_antonym","not uninteresting","person","interesting",0,1,"uninteresting"
5,16571,"four_sliders",7,"Greg",0.13,"male","most undefined","morphological","most undefined","antonym","uninteresting","person","interesting",0,2,"uninteresting"
5,16571,"four_sliders",7,"Julia",0.82,"female","most undefined","morphological","most undefined","positive","interesting","person","interesting",0,3,"uninteresting"
5,16571,"four_sliders",7,"Gabriel",0.31,"male","most undefined","morphological","most undefined","neg_positive","not interesting","person","interesting",0,4,"uninteresting"
5,13286,"four_sliders",8,"Kathleen",0.38,"female","most undefined","morphological","most undefined","neg_positive","not mature","person","mature",0,1,"immature"
5,13286,"four_sliders",8,"Alison",0.86,"female","most undefined","morphological","most undefined","positive","mature","person","mature",0,2,"immature"
5,13286,"four_sliders",8,"Eric",0.1,"male","most undefined","morphological","most undefined","antonym","immature","person","mature",0,3,"immature"
5,13286,"four_sliders",8,"Daniel",0.66,"male","most undefined","morphological","most undefined","neg_antonym","not immature","person","mature",0,4,"immature"
5,10855,"four_sliders",9,"Dylan",0.46,"male","most undefined","morphological","most undefined","neg_positive","not successful","person","successful",0,1,"unsuccessful"
5,10855,"four_sliders",9,"William",0.61,"male","most undefined","morphological","most undefined","neg_antonym","not unsuccessful","person","successful",0,2,"unsuccessful"
5,10855,"four_sliders",9,"Anthony",0.91,"male","most undefined","morphological","most undefined","positive","successful","person","successful",0,3,"unsuccessful"
5,10855,"four_sliders",9,"Lee",0.25,"male","most undefined","morphological","most undefined","antonym","unsuccessful","person","successful",0,4,"unsuccessful"
5,8384,"four_sliders",10,"Mia",0.68,"female","most undefined","morphological","most undefined","positive","polite","person","polite",0,1,"impolite"
5,8384,"four_sliders",10,"Tom",0.27,"male","most undefined","morphological","most undefined","antonym","impolite","person","polite",0,2,"impolite"
5,8384,"four_sliders",10,"Kim",0.31,"female","most undefined","morphological","most undefined","neg_positive","not polite","person","polite",0,3,"impolite"
5,8384,"four_sliders",10,"Andrew",0.63,"male","most undefined","morphological","most undefined","neg_antonym","not impolite","person","polite",0,4,"impolite"
6,20010,"four_sliders",1,"Tom",0.28,"male","most undefined","morphological","most undefined","neg_positive","not polite","person","polite",0,1,"impolite"
6,20010,"four_sliders",1,"Monica",0.37,"female","most undefined","morphological","most undefined","antonym","impolite","person","polite",0,2,"impolite"
6,20010,"four_sliders",1,"Melinda",0.84,"female","most undefined","morphological","most undefined","positive","polite","person","polite",0,3,"impolite"
6,20010,"four_sliders",1,"Daniel",0.48,"male","most undefined","morphological","most undefined","neg_antonym","not impolite","person","polite",0,4,"impolite"
6,16255,"four_sliders",2,"Mia",0.57,"female","most undefined","morphological","most undefined","neg_antonym","not uninteresting","person","interesting",0,1,"uninteresting"
6,16255,"four_sliders",2,"Sophia",0.09,"female","most undefined","morphological","most undefined","antonym","uninteresting","person","interesting",0,2,"uninteresting"
6,16255,"four_sliders",2,"Lee",0.71,"male","most undefined","morphological","most undefined","positive","interesting","person","interesting",0,3,"uninteresting"
6,16255,"four_sliders",2,"Charles",0.27,"male","most undefined","morphological","most undefined","neg_positive","not interesting","person","interesting",0,4,"uninteresting"
6,15698,"four_sliders",3,"Samuel",0.61,"male","most undefined","morphological","most undefined","neg_antonym","not uneducated","person","educated",0,1,"uneducated"
6,15698,"four_sliders",3,"Lucas",0.81,"male","most undefined","morphological","most undefined","positive","educated","person","educated",0,2,"uneducated"
6,15698,"four_sliders",3,"John",0.38,"male","most undefined","morphological","most undefined","neg_positive","not educated","person","educated",0,3,"uneducated"
6,15698,"four_sliders",3,"Stephen",0.2,"male","most undefined","morphological","most undefined","antonym","uneducated","person","educated",0,4,"uneducated"
6,12881,"four_sliders",4,"Anthony",0.26,"male","most undefined","morphological","most undefined","neg_positive","not successful","person","successful",0,1,"unsuccessful"
6,12881,"four_sliders",4,"Andrew",0.75,"male","most undefined","morphological","most undefined","positive","successful","person","successful",0,2,"unsuccessful"
6,12881,"four_sliders",4,"Cameron",0.15,"male","most undefined","morphological","most undefined","antonym","unsuccessful","person","successful",0,3,"unsuccessful"
6,12881,"four_sliders",4,"Veronica",0.66,"female","most undefined","morphological","most undefined","neg_antonym","not unsuccessful","person","successful",0,4,"unsuccessful"
6,11799,"four_sliders",5,"Kathleen",0.19,"female","most undefined","morphological","most undefined","neg_positive","not honest","person","honest",0,1,"dishonest"
6,11799,"four_sliders",5,"Maya",0.58,"female","most undefined","morphological","most undefined","neg_antonym","not dishonest","person","honest",0,2,"dishonest"
6,11799,"four_sliders",5,"Alexander",0.79,"male","most undefined","morphological","most undefined","positive","honest","person","honest",0,3,"dishonest"
6,11799,"four_sliders",5,"Julia",0.09,"female","most undefined","morphological","most undefined","antonym","dishonest","person","honest",0,4,"dishonest"
6,8479,"four_sliders",6,"Jennifer",0.79,"female","most undefined","morphological","most undefined","positive","friendly","person","friendly",0,1,"unfriendly"
6,8479,"four_sliders",6,"Laura",0.13,"female","most undefined","morphological","most undefined","neg_positive","not friendly","person","friendly",0,2,"unfriendly"
6,8479,"four_sliders",6,"Jeremy",0.14,"male","most undefined","morphological","most undefined","antonym","unfriendly","person","friendly",0,3,"unfriendly"
6,8479,"four_sliders",6,"Alison",0.76,"female","most undefined","morphological","most undefined","neg_antonym","not unfriendly","person","friendly",0,4,"unfriendly"
6,21950,"four_sliders",7,"Alicia",0.19,"female","most undefined","morphological","most undefined","antonym","unintelligent","person","intelligent",0,1,"unintelligent"
6,21950,"four_sliders",7,"Dylan",0.77,"male","most undefined","morphological","most undefined","neg_antonym","not unintelligent","person","intelligent",0,2,"unintelligent"
6,21950,"four_sliders",7,"Sasha",0.83,"female","most undefined","morphological","most undefined","positive","intelligent","person","intelligent",0,3,"unintelligent"
6,21950,"four_sliders",7,"Michael",0.26,"male","most undefined","morphological","most undefined","neg_positive","not intelligent","person","intelligent",0,4,"unintelligent"
6,10894,"four_sliders",8,"William",0.26,"male","most undefined","morphological","most undefined","antonym","unhappy","person","happy",0,1,"unhappy"
6,10894,"four_sliders",8,"Angela",0.27,"female","most undefined","morphological","most undefined","neg_positive","not happy","person","happy",0,2,"unhappy"
6,10894,"four_sliders",8,"Gabriel",0.8,"male","most undefined","morphological","most undefined","positive","happy","person","happy",0,3,"unhappy"
6,10894,"four_sliders",8,"Stephanie",0.77,"female","most undefined","morphological","most undefined","neg_antonym","not unhappy","person","happy",0,4,"unhappy"
6,52013,"four_sliders",9,"Michelle",0.15,"female","most undefined","morphological","most undefined","antonym","unattractive","person","attractive",0,1,"unattractive"
6,52013,"four_sliders",9,"Kim",0.24,"female","most undefined","morphological","most undefined","neg_positive","not attractive","person","attractive",0,2,"unattractive"
6,52013,"four_sliders",9,"Eric",0.76,"male","most undefined","morphological","most undefined","positive","attractive","person","attractive",0,3,"unattractive"
6,52013,"four_sliders",9,"Claire",0.71,"female","most undefined","morphological","most undefined","neg_antonym","not unattractive","person","attractive",0,4,"unattractive"
6,12634,"four_sliders",10,"David",0.65,"male","most undefined","morphological","most undefined","neg_antonym","not immature","person","mature",0,1,"immature"
6,12634,"four_sliders",10,"Emma",0.09,"female","most undefined","morphological","most undefined","neg_positive","not mature","person","mature",0,2,"immature"
6,12634,"four_sliders",10,"Diana",0.83,"female","most undefined","morphological","most undefined","positive","mature","person","mature",0,3,"immature"
6,12634,"four_sliders",10,"Greg",0.05,"male","most undefined","morphological","most undefined","antonym","immature","person","mature",0,4,"immature"
